sale_id,order_number,quantity_ordered,price_each,sales,order_date,status,qtr_id,month_id,year_id,product_line,product_code,customer_name,city,state,postal_code,country,deal_size,data_quality_score,created_timestamp
144,10217,48,100.00,7020.48,2004-02-04,Shipped,1,2,2004,Classic Cars,S10_4962,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
145,10229,50,100.00,6426.50,2004-03-11,Shipped,1,3,2004,Classic Cars,S10_4962,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
146,10245,28,100.00,4591.72,2004-05-04,Shipped,2,5,2004,Classic Cars,S10_4962,Super Scale Inc.,New Haven,CT,97823,USA,Unknown,100.00,2026-01-26 15:06:47
147,10259,26,100.00,4033.38,2004-06-15,Shipped,2,6,2004,Classic Cars,S10_4962,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
148,10270,32,100.00,4302.08,2004-07-19,Shipped,3,7,2004,Classic Cars,S10_4962,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
149,10281,44,100.00,7020.64,2004-08-19,Shipped,3,8,2004,Classic Cars,S10_4962,Diecast Classics Inc.,Allentown,PA,70267,USA,Unknown,100.00,2026-01-26 15:06:47
150,10291,30,100.00,3855.90,2004-09-08,Shipped,3,9,2004,Classic Cars,S10_4962,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Unknown,100.00,2026-01-26 15:06:47
151,10305,38,100.00,6680.78,2004-10-13,Shipped,4,10,2004,Classic Cars,S10_4962,Marta's Replicas Co.,Cambridge,MA,51247,USA,Unknown,100.00,2026-01-26 15:06:47
152,10313,40,100.00,6678.00,2004-10-22,Shipped,4,10,2004,Classic Cars,S10_4962,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,Unknown,100.00,2026-01-26 15:06:47
153,10322,46,61.99,2851.54,2004-11-04,Shipped,4,11,2004,Classic Cars,S10_4962,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
154,10334,26,100.00,3188.12,2004-11-19,On Hold,4,11,2004,Classic Cars,S10_4962,Volvo Model Replicas, Co,Lule,,S-958 22,Sweden,Unknown,100.00,2026-01-26 15:06:47
155,10347,27,100.00,4428.00,2004-11-29,Shipped,4,11,2004,Classic Cars,S10_4962,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
156,10357,43,100.00,5780.92,2004-12-10,Shipped,4,12,2004,Classic Cars,S10_4962,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
157,10370,35,65.63,2297.05,2005-01-20,Shipped,1,1,2005,Classic Cars,S10_4962,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
158,10381,37,100.00,6231.54,2005-02-17,Shipped,1,2,2005,Classic Cars,S10_4962,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
159,10391,37,46.90,1735.30,2005-03-09,Shipped,1,3,2005,Classic Cars,S10_4962,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
160,10411,27,100.00,4427.73,2005-05-01,Shipped,2,5,2005,Classic Cars,S10_4962,Quebec Home Shopping Network,Montreal,QU,H1J 1C3,Canada,Unknown,100.00,2026-01-26 15:06:47
161,10425,38,100.00,5894.94,2005-05-31,In Process,2,5,2005,Classic Cars,S10_4962,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
162,10108,33,100.00,5265.15,2003-03-03,Shipped,1,3,2003,Classic Cars,S12_1099,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Unknown,100.00,2026-01-26 15:06:47
163,10122,42,100.00,7599.90,2003-05-08,Shipped,2,5,2003,Classic Cars,S12_1099,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
164,10135,42,100.00,8008.56,2003-07-02,Shipped,3,7,2003,Classic Cars,S12_1099,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
165,10147,48,100.00,9245.76,2003-09-05,Shipped,3,9,2003,Classic Cars,S12_1099,Collectables For Less Inc.,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
166,10159,41,100.00,8296.35,2003-10-10,Shipped,4,10,2003,Classic Cars,S12_1099,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
167,10169,30,100.00,5019.90,2003-11-04,Shipped,4,11,2003,Classic Cars,S12_1099,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
168,10181,27,100.00,5411.07,2003-11-12,Shipped,4,11,2003,Classic Cars,S12_1099,Herkku Gifts,Bergen,,N 5804,Norway,Unknown,100.00,2026-01-26 15:06:47
169,10191,21,100.00,3840.90,2003-11-20,Shipped,4,11,2003,Classic Cars,S12_1099,Toms Spezialitten, Ltd,Koln,,50739,Germany,Unknown,100.00,2026-01-26 15:06:47
170,10203,20,100.00,3930.40,2003-12-02,Shipped,4,12,2003,Classic Cars,S12_1099,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
171,10211,41,100.00,7498.90,2004-01-15,Shipped,1,1,2004,Classic Cars,S12_1099,Auto Canal Petit,Paris,,75016,France,Unknown,100.00,2026-01-26 15:06:47
172,10225,27,100.00,4517.91,2004-02-22,Shipped,1,2,2004,Classic Cars,S12_1099,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
173,10238,28,100.00,5774.72,2004-04-09,Shipped,2,4,2004,Classic Cars,S12_1099,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Unknown,100.00,2026-01-26 15:06:47
174,10253,24,100.00,3922.56,2004-06-01,Cancelled,2,6,2004,Classic Cars,S12_1099,UK Collectables, Ltd.,Liverpool,,WX1 6LT,UK,Unknown,100.00,2026-01-26 15:06:47
175,10266,44,100.00,9160.36,2004-07-06,Shipped,3,7,2004,Classic Cars,S12_1099,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
176,10276,50,100.00,9631.00,2004-08-02,Shipped,3,8,2004,Classic Cars,S12_1099,Online Mini Collectables,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
177,10287,21,100.00,3432.24,2004-08-30,Shipped,3,8,2004,Classic Cars,S12_1099,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
178,10300,33,100.00,5521.89,2003-10-04,Shipped,4,10,2003,Classic Cars,S12_1099,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
179,10310,33,100.00,6934.62,2004-10-16,Shipped,4,10,2004,Classic Cars,S12_1099,Toms Spezialitten, Ltd,Koln,,50739,Germany,Unknown,100.00,2026-01-26 15:06:47
180,10320,31,100.00,6876.11,2004-11-03,Shipped,4,11,2004,Classic Cars,S12_1099,Volvo Model Replicas, Co,Lule,,S-958 22,Sweden,Unknown,100.00,2026-01-26 15:06:47
181,10329,41,71.47,2930.27,2004-11-15,Shipped,4,11,2004,Classic Cars,S12_1099,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
182,10341,45,79.65,3584.25,2004-11-24,Shipped,4,11,2004,Classic Cars,S12_1099,Salzburg Collectables,Salzburg,,5020,Austria,Unknown,100.00,2026-01-26 15:06:47
183,10363,33,85.39,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,S12_1099,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
184,10375,45,76.00,3420.00,2005-02-03,Shipped,1,2,2005,Classic Cars,S12_1099,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
185,10389,26,99.04,2575.04,2005-03-03,Shipped,1,3,2005,Classic Cars,S12_1099,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Unknown,100.00,2026-01-26 15:06:47
186,10419,12,100.00,1961.28,2005-05-17,Shipped,2,5,2005,Classic Cars,S12_1099,Salzburg Collectables,Salzburg,,5020,Austria,Unknown,100.00,2026-01-26 15:06:47
187,10105,41,100.00,8690.36,2003-02-11,Shipped,1,2,2003,Classic Cars,S12_1108,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Unknown,100.00,2026-01-26 15:06:47
188,10117,33,100.00,6034.38,2003-04-16,Shipped,2,4,2003,Classic Cars,S12_1108,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
189,10127,46,100.00,11279.20,2003-06-03,Shipped,2,6,2003,Classic Cars,S12_1108,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
190,10142,33,100.00,8023.29,2003-08-08,Shipped,3,8,2003,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
191,10153,20,100.00,4904.00,2003-09-28,Shipped,3,9,2003,Classic Cars,S12_1108,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
192,10165,44,100.00,8594.52,2003-10-22,Shipped,4,10,2003,Classic Cars,S12_1108,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
193,10176,33,100.00,7474.50,2003-11-06,Shipped,4,11,2003,Classic Cars,S12_1108,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
194,10185,21,100.00,3883.74,2003-11-14,Shipped,4,11,2003,Classic Cars,S12_1108,Mini Creations Ltd.,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
195,10196,47,100.00,8887.70,2003-11-26,Shipped,4,11,2003,Classic Cars,S12_1108,Super Scale Inc.,New Haven,CT,97823,USA,Unknown,100.00,2026-01-26 15:06:47
196,10208,46,100.00,8602.92,2004-01-02,Shipped,1,1,2004,Classic Cars,S12_1108,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
197,10220,32,100.00,7181.44,2004-02-12,Shipped,1,2,2004,Classic Cars,S12_1108,Clover Collections, Co.,Dublin,,2,Ireland,Unknown,100.00,2026-01-26 15:06:47
198,10231,42,100.00,8378.58,2004-03-19,Shipped,1,3,2004,Classic Cars,S12_1108,CAF Imports,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
199,10247,44,100.00,10606.20,2004-05-05,Shipped,2,5,2004,Classic Cars,S12_1108,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
200,10272,35,100.00,5818.40,2004-07-20,Shipped,3,7,2004,Classic Cars,S12_1108,Diecast Classics Inc.,Allentown,PA,70267,USA,Unknown,100.00,2026-01-26 15:06:47
201,10282,41,100.00,7071.27,2004-08-20,Shipped,3,8,2004,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
202,10293,46,100.00,8411.56,2004-09-09,Shipped,3,9,2004,Classic Cars,S12_1108,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
203,10306,31,100.00,6570.76,2004-10-14,Shipped,4,10,2004,Classic Cars,S12_1108,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
204,10314,38,100.00,7975.44,2004-10-22,Shipped,4,10,2004,Classic Cars,S12_1108,Heintze Collectables,Aaarhus,,8200,Denmark,Unknown,100.00,2026-01-26 15:06:47
205,10325,42,64.00,2688.00,2004-11-05,Shipped,4,11,2004,Classic Cars,S12_1108,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
206,10336,33,57.22,1888.26,2004-11-20,Shipped,4,11,2004,Classic Cars,S12_1108,La Corne D'abondance, Co.,Paris,,75012,France,Unknown,100.00,2026-01-26 15:06:47
207,10348,48,52.36,2513.28,2004-11-01,Shipped,4,11,2004,Classic Cars,S12_1108,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
208,10359,42,100.00,4764.48,2004-12-15,Shipped,4,12,2004,Classic Cars,S12_1108,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
209,10371,32,100.00,3560.64,2005-01-23,Shipped,1,1,2005,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
210,10382,34,100.00,3823.64,2005-02-17,Shipped,1,2,2005,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
211,10395,33,69.12,2280.96,2005-03-17,Shipped,1,3,2005,Classic Cars,S12_1108,Lyon Souveniers,Paris,,75508,France,Unknown,100.00,2026-01-26 15:06:47
212,10413,36,100.00,8677.80,2005-05-05,Shipped,2,5,2005,Classic Cars,S12_1108,Gift Depot Inc.,Bridgewater,CT,97562,USA,Unknown,100.00,2026-01-26 15:06:47
213,10103,27,100.00,3394.98,2003-01-29,Shipped,1,1,2003,Trucks and Buses,S12_1666,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
214,10113,21,100.00,3415.44,2003-03-26,Shipped,1,3,2003,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
215,10126,21,100.00,2439.57,2003-05-28,Shipped,2,5,2003,Trucks and Buses,S12_1666,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
216,10140,38,100.00,4829.80,2003-07-24,Shipped,3,7,2003,Trucks and Buses,S12_1666,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
217,10150,30,100.00,4100.10,2003-09-19,Shipped,3,9,2003,Trucks and Buses,S12_1666,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
218,10164,49,100.00,6563.06,2003-10-21,Resolved,4,10,2003,Trucks and Buses,S12_1666,Mini Auto Werke,Graz,,8010,Austria,Unknown,100.00,2026-01-26 15:06:47
219,10174,43,100.00,6817.22,2003-11-06,Shipped,4,11,2003,Trucks and Buses,S12_1666,Australian Gift Network, Co,South Brisbane,QU,4101,Australia,Unknown,100.00,2026-01-26 15:06:47
220,10183,41,100.00,6163.94,2003-11-13,Shipped,4,11,2003,Trucks and Buses,S12_1666,Classic Gift Ideas, Inc,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
221,10194,38,100.00,4933.92,2003-11-25,Shipped,4,11,2003,Trucks and Buses,S12_1666,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
222,10206,28,100.00,4056.36,2003-12-05,Shipped,4,12,2003,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,Unknown,100.00,2026-01-26 15:06:47
223,10216,43,100.00,5759.42,2004-02-02,Shipped,1,2,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,Versailles,,78000,France,Unknown,100.00,2026-01-26 15:06:47
224,10229,25,100.00,3451.00,2004-03-11,Shipped,1,3,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
225,10245,38,100.00,5920.40,2004-05-04,Shipped,2,5,2004,Trucks and Buses,S12_1666,Super Scale Inc.,New Haven,CT,97823,USA,Unknown,100.00,2026-01-26 15:06:47
226,10258,41,100.00,6668.24,2004-06-15,Shipped,2,6,2004,Trucks and Buses,S12_1666,Tokyo Collectables, Ltd,Minato-ku,TO,106-0032,Japan,Unknown,100.00,2026-01-26 15:06:47
227,10270,28,100.00,4094.72,2004-07-19,Shipped,3,7,2004,Trucks and Buses,S12_1666,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
228,10281,25,100.00,2938.50,2004-08-19,Shipped,3,8,2004,Trucks and Buses,S12_1666,Diecast Classics Inc.,Allentown,PA,70267,USA,Unknown,100.00,2026-01-26 15:06:47
229,10291,41,100.00,6387.80,2004-09-08,Shipped,3,9,2004,Trucks and Buses,S12_1666,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Unknown,100.00,2026-01-26 15:06:47
230,10304,39,100.00,6396.00,2004-10-11,Shipped,4,10,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,Versailles,,78000,France,Unknown,100.00,2026-01-26 15:06:47
231,10313,21,100.00,2669.10,2004-10-22,Shipped,4,10,2004,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,Unknown,100.00,2026-01-26 15:06:47
232,10322,27,100.00,4784.13,2004-11-04,Shipped,4,11,2004,Trucks and Buses,S12_1666,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
233,10333,33,99.21,3273.93,2004-11-18,Shipped,4,11,2004,Trucks and Buses,S12_1666,Mini Wheels Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
234,10347,29,100.00,3586.43,2004-11-29,Shipped,4,11,2004,Trucks and Buses,S12_1666,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
235,10357,49,100.00,5960.36,2004-12-10,Shipped,4,12,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
236,10370,49,100.00,8470.14,2005-01-20,Shipped,1,1,2005,Trucks and Buses,S12_1666,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
237,10381,20,100.00,2952.00,2005-02-17,Shipped,1,2,2005,Trucks and Buses,S12_1666,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
238,10391,39,63.20,2464.80,2005-03-09,Shipped,1,3,2005,Trucks and Buses,S12_1666,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
239,10411,40,100.00,6232.00,2005-05-01,Shipped,2,5,2005,Trucks and Buses,S12_1666,Quebec Home Shopping Network,Montreal,QU,H1J 1C3,Canada,Unknown,100.00,2026-01-26 15:06:47
240,10424,49,100.00,7969.36,2005-05-31,In Process,2,5,2005,Trucks and Buses,S12_1666,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
241,10107,21,100.00,3036.60,2003-02-24,Shipped,1,2,2003,Motorcycles,S12_2823,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
242,10121,50,100.00,8284.00,2003-05-07,Shipped,2,5,2003,Motorcycles,S12_2823,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
243,10134,20,100.00,2711.20,2003-07-01,Shipped,3,7,2003,Motorcycles,S12_2823,Lyon Souveniers,Paris,,75508,France,Unknown,100.00,2026-01-26 15:06:47
244,10145,49,100.00,8339.80,2003-08-25,Shipped,3,8,2003,Motorcycles,S12_2823,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
245,10159,38,100.00,6238.84,2003-10-10,Shipped,4,10,2003,Motorcycles,S12_2823,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
246,10169,35,100.00,4639.25,2003-11-04,Shipped,4,11,2003,Motorcycles,S12_2823,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
247,10180,40,100.00,6747.60,2003-11-11,Shipped,4,11,2003,Motorcycles,S12_2823,Daedalus Designs Imports,Lille,,59000,France,Unknown,100.00,2026-01-26 15:06:47
248,10189,28,100.00,4512.48,2003-11-18,Shipped,4,11,2003,Motorcycles,S12_2823,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
249,10201,25,100.00,4029.00,2003-12-01,Shipped,4,12,2003,Motorcycles,S12_2823,Mini Wheels Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
250,10211,36,100.00,4771.80,2004-01-15,Shipped,1,1,2004,Motorcycles,S12_2823,Auto Canal Petit,Paris,,75016,France,Unknown,100.00,2026-01-26 15:06:47
251,10224,43,100.00,6087.94,2004-02-21,Shipped,1,2,2004,Motorcycles,S12_2823,Daedalus Designs Imports,Lille,,59000,France,Unknown,100.00,2026-01-26 15:06:47
252,10237,32,100.00,4193.28,2004-04-05,Shipped,2,4,2004,Motorcycles,S12_2823,Vitachrome Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
253,10251,46,100.00,7552.28,2004-05-18,Shipped,2,5,2004,Motorcycles,S12_2823,Tekni Collectables Inc.,Newark,NJ,94019,USA,Unknown,100.00,2026-01-26 15:06:47
254,10263,48,100.00,6434.40,2004-06-28,Shipped,2,6,2004,Motorcycles,S12_2823,Gift Depot Inc.,Bridgewater,CT,97562,USA,Unknown,100.00,2026-01-26 15:06:47
255,10276,43,100.00,5181.50,2004-08-02,Shipped,3,8,2004,Motorcycles,S12_2823,Online Mini Collectables,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
256,10285,49,100.00,6863.92,2004-08-27,Shipped,3,8,2004,Motorcycles,S12_2823,Marta's Replicas Co.,Cambridge,MA,51247,USA,Unknown,100.00,2026-01-26 15:06:47
257,10299,24,100.00,4157.04,2004-09-30,Shipped,3,9,2004,Motorcycles,S12_2823,Toys of Finland, Co.,Helsinki,,21240,Finland,Unknown,100.00,2026-01-26 15:06:47
258,10309,26,100.00,4660.24,2004-10-15,Shipped,4,10,2004,Motorcycles,S12_2823,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
259,10319,30,100.00,4111.80,2004-11-03,Shipped,4,11,2004,Motorcycles,S12_2823,Microscale Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
260,10329,24,100.00,3542.64,2004-11-15,Shipped,4,11,2004,Motorcycles,S12_2823,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
261,10341,55,100.00,8118.55,2004-11-24,Shipped,4,11,2004,Motorcycles,S12_2823,Salzburg Collectables,Salzburg,,5020,Austria,Unknown,100.00,2026-01-26 15:06:47
262,10362,22,100.00,3877.06,2005-01-05,Shipped,1,1,2005,Motorcycles,S12_2823,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
263,10375,49,78.92,3867.08,2005-02-03,Shipped,1,2,2005,Motorcycles,S12_2823,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
264,10388,44,100.00,5951.44,2005-03-03,Shipped,1,3,2005,Motorcycles,S12_2823,FunGiftIdeas.com,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
265,10403,66,100.00,8648.64,2005-04-08,Shipped,2,4,2005,Motorcycles,S12_2823,UK Collectables, Ltd.,Liverpool,,WX1 6LT,UK,Unknown,100.00,2026-01-26 15:06:47
266,10417,21,100.00,3447.78,2005-05-13,Disputed,2,5,2005,Motorcycles,S12_2823,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
267,10104,34,100.00,5958.50,2003-01-31,Shipped,1,1,2003,Classic Cars,S12_3148,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
268,10117,43,100.00,5911.64,2003-04-16,Shipped,2,4,2003,Classic Cars,S12_3148,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
269,10127,46,100.00,7366.44,2003-06-03,Shipped,2,6,2003,Classic Cars,S12_3148,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
270,10142,33,100.00,4985.64,2003-08-08,Shipped,3,8,2003,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
271,10153,42,100.00,5393.64,2003-09-28,Shipped,3,9,2003,Classic Cars,S12_3148,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
272,10165,34,100.00,4880.02,2003-10-22,Shipped,4,10,2003,Classic Cars,S12_3148,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
273,10176,47,100.00,8378.69,2003-11-06,Shipped,4,11,2003,Classic Cars,S12_3148,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
274,10185,33,100.00,4038.21,2003-11-14,Shipped,4,11,2003,Classic Cars,S12_3148,Mini Creations Ltd.,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
275,10196,24,100.00,3807.12,2003-11-26,Shipped,4,11,2003,Classic Cars,S12_3148,Super Scale Inc.,New Haven,CT,97823,USA,Unknown,100.00,2026-01-26 15:06:47
276,10208,26,100.00,3142.36,2004-01-02,Shipped,1,1,2004,Classic Cars,S12_3148,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
277,10220,30,100.00,4713.60,2004-02-12,Shipped,1,2,2004,Classic Cars,S12_3148,Clover Collections, Co.,Dublin,,2,Ireland,Unknown,100.00,2026-01-26 15:06:47
278,10230,43,100.00,7016.31,2004-03-15,Shipped,1,3,2004,Classic Cars,S12_3148,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
279,10247,25,100.00,4381.25,2004-05-05,Shipped,2,5,2004,Classic Cars,S12_3148,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
280,10272,27,100.00,4283.01,2004-07-20,Shipped,3,7,2004,Classic Cars,S12_3148,Diecast Classics Inc.,Allentown,PA,70267,USA,Unknown,100.00,2026-01-26 15:06:47
281,10282,27,100.00,4364.82,2004-08-20,Shipped,3,8,2004,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
282,10293,24,100.00,4242.24,2004-09-09,Shipped,3,9,2004,Classic Cars,S12_3148,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
283,10306,34,100.00,4982.70,2004-10-14,Shipped,4,10,2004,Classic Cars,S12_3148,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
284,10314,46,100.00,6393.54,2004-10-22,Shipped,4,10,2004,Classic Cars,S12_3148,Heintze Collectables,Aaarhus,,8200,Denmark,Unknown,100.00,2026-01-26 15:06:47
